ID,degr_class,orig_species,canopy_width,canopy_length,height,species,plot_size,bsd,yc,yc_lc,yc_uc,area,vol
ST22,Severe,L.horridum,39,35,37,L.horridum,5,None,0.1688138376492627,0.09495778367771028,1.294239421977681,0.10752100856911068,0.039782773170570954
ST22,Severe,S.longispina,58,67,48,S.longispina,5,None,0.05082886496931394,0.06459501589850314,0.17366528864515596,0.30679615757712825,0.14726215563702155
ST22,Severe,S.longispina,38,40,42,S.longispina,5,None,0.014894312333364176,0.018928188590316974,0.0508889004723276,0.11945906065275187,0.050172805474155785
ST35,Severe,Oak silver sp1,440,540,370,Oak silver sp1,5,None,30.965429696172865,40.642126476226885,101.92787274990236,18.857409903172734,69.77241664173911
ST35,Severe,P.pyracantha,288,299,228,P.pyracantha,5,None,7.555504533758819,4.0925649557860275,59.81441089225732,6.765596494092383,15.425560006530633
ST35,Severe,P.afra,11,12,15,P.afra,5,None,0.0022094901613513677,0.0017491797110698328,0.012198226932460676,0.010386890710931252,0.001558033606639688
ST35,Severe,P.pyracantha,164,160,168,P.pyracantha,5,None,2.8186926126167107,1.5267918318340516,22.314649849882294,2.0611989400202635,3.4628142192340423
ST35,Severe,P.pyracantha,90,61,64,P.pyracantha,5,None,0.5441924737090565,0.29477092325907234,4.308190416863364,0.4476965880906305,0.2865258163780035
ST35,Severe,S.longispina,502,508,380,S.longispina,5,None,63.00087828537977,80.06361615433678,215.25300080838088,20.029616662043427,76.11254331576502
ST39,Severe,G.robusta,151,364,145,G.robusta,5,None,6.372103271568458,7.434120483496534,23.6298829653997,5.207680697177206,7.551137010906949
ST39,Severe,S.longispina,198,254,191,S.longispina,5,None,4.598691133434219,5.844169982072653,15.712194705900249,4.011499659368807,7.661964349394421
ST39,Severe,P.pyracantha,165,176,152,P.pyracantha,5,None,2.8227780140796144,1.529004757626458,22.346992611463616,2.283172095950467,3.47042158584471
ST39,Severe,P.pyracantha,71,69,116,P.pyracantha,5,None,0.7292147721383456,0.3949913349082706,5.77295027942857,0.38484510006474965,0.44642031607510957
ST39,Severe,P.pyracantha,139,143,121,P.pyracantha,5,None,1.8896933956376125,1.0235839226370402,14.960072715464431,1.561450088650467,1.889354607267065
ST39,Severe,G.robusta,164,163,127,G.robusta,5,None,1.9035864227382822,2.2208508265279963,7.05913298432113,2.099546005348144,2.6664234267921425
ST43,Severe,G.robusta,120,151,67,G.robusta,5,None,1.1549784742412457,1.3474748866147868,4.283045175311286,1.4420106629518,0.966147144177706
ST43,Severe,Pteronia sp1,51,91,35,Pteronia sp1,5,None,0.2559616059926196,0.2559616059926196,1.1091669593013516,0.39591921416865367,0.13857172495902878
ST43,Severe,Pteronia sp1,52,48,35,Pteronia sp1,5,None,0.1323953521140395,0.1323953521140395,0.5737131924941711,0.19634954084936207,0.06872233929727674
ST43,Severe,Pteronia sp1,35,36,35,Pteronia sp1,5,None,0.06954060017508462,0.06954060017508462,0.3013426007587,0.09897980354216342,0.034642931239757195
ST43,Severe,G.robusta,142,138,79,G.robusta,5,None,1.259841586009143,1.4698151836773334,4.6719125481172386,1.5393804002589986,1.2161105162046089
ST43,Severe,Pteronia sp1,73,55,67,Pteronia sp1,5,None,0.387716099293618,0.387716099293618,1.6801030969390116,0.3216990877275948,0.21553838877748852
ST43,Severe,G.robusta,105,108,87,G.robusta,5,None,0.6086467699962151,0.7100878983289177,2.2570651054026314,0.8908182318794708,0.7750118617351396
ST43,Severe,G.robusta,103,108,57,G.robusta,5,None,0.5935631180560698,0.6924903043987481,2.201129896124592,0.8741677908154448,0.4982756407648036
ST43,Severe,Pteronia sp1,125,110,75,Pteronia sp1,5,None,1.3508712097770075,1.3508712097770075,5.853775242367034,1.0843403393406021,0.8132552545054516
ST43,Severe,G.robusta,160,154,75,G.robusta,5,None,1.7088676971134265,1.9936789799656645,6.33705104346229,1.9359279329583703,1.4519459497187779
ST43,Severe,R.obovatum,48,81,86,R.obovatum,5,None,0.19466798643029162,0.1662789050758741,0.9855066813033515,0.3267452709274234,0.2810009329975841
ST43,Severe,R.obovatum,84,107,89,R.obovatum,5,None,0.42046192457825565,0.35914456057726,2.1285884931774195,0.7163027599725578,0.6375094563755764
ST43,Severe,G.robusta,95,38,59,G.robusta,5,None,0.17390855294817292,0.20289331177286843,0.6449108838494746,0.3473227028084365,0.20492039465697756
ST43,Severe,G.robusta,150,124,89,G.robusta,5,None,1.1893017928481702,1.3875187583228654,4.410327481811964,1.4741138128806706,1.3119612934637968
ST43,Severe,G.robusta,104,80,59,G.robusta,5,None,0.4123737249025155,0.4811026790529348,1.5292192298468283,0.6647610054996002,0.3922089932447641
ST43,Severe,S.longispina,283,167,170,S.longispina,5,None,3.986363276500948,5.066003330553288,13.620074528044904,3.9760782021995817,6.759332943739288
ST43,Severe,G.robusta,61,177,79,G.robusta,5,None,0.817655349091462,0.9539312406067058,3.0321385862141716,1.1122023391871265,0.8786398479578299
ST43,Severe,G.robusta,94,63,40,G.robusta,5,None,0.27037631948051577,0.3154390393939351,1.0026455180735794,0.4839819832395926,0.19359279329583703
ST45,Severe,Pteronia sp1,12,22,14,Pteronia sp1,5,None,0.007361892896268829,0.007361892896268829,0.03190153588383159,0.022698006922186254,0.0031777209691060755
ST45,Severe,Pteronia sp1,31,18,22,Pteronia sp1,5,None,0.022381785419404134,0.022381785419404134,0.09698773681741792,0.047143524757931835,0.010371575446745005
ST45,Severe,Pteronia sp1,32,27,28,Pteronia sp1,5,None,0.03980880204138892,0.03980880204138892,0.17250480884601868,0.06834927516966294,0.019137797047505626
ST45,Severe,Pteronia sp1,14,23,12,Pteronia sp1,5,None,0.0074661788623395795,0.0074661788623395795,0.03235344173680485,0.02688025214227767,0.0032256302570733207
ST45,Severe,Pteronia sp1,14,12,9,Pteronia sp1,5,None,0.002934854872083905,0.002934854872083905,0.012717704445696924,0.013273228961416876,0.001194590606527519
ST45,Severe,Pteronia sp1,5,9,8,Pteronia sp1,5,None,0.0008204914732917318,0.0008204914732917318,0.0035554630509308377,0.0038484510006474965,0.0003078760800517997
ST45,Severe,Pteronia sp1,29,34,9,Pteronia sp1,5,None,0.015495192257305168,0.015495192257305168,0.06714583311498906,0.07793113276311181,0.0070138019486800625
ST45,Severe,A.striatus,11,31,28,A.striatus,5,None,0.0020034023624013,0.0016695019686677503,0.010434387304173438,0.03463605900582747,0.00969809652163169
ST45,Severe,A.striatus,14,24,21,A.striatus,5,None,0.001586693764590931,0.001322244803825776,0.008264030023911099,0.02835287369864788,0.005954103476716054
ST45,Severe,A.striatus,10,21,19,A.striatus,5,None,0.000987347615275984,0.0008227896793966534,0.005142435496229083,0.018869190875623696,0.003585146266368502
ST45,Severe,A.striatus,28,22,17,A.striatus,5,None,0.0030074432777961414,0.002506202731496785,0.015663767071854906,0.04908738521234052,0.008344855486097888
ST45,Severe,A.striatus,12,11,6,A.striatus,5,None,0.0004925192311586497,0.0004104326926322081,0.0025652043289513004,0.010386890710931252,0.0006232134426558751
ST45,Severe,Pteronia sp1,28,26,23,Pteronia sp1,5,None,0.02801387662234585,0.02801387662234585,0.12139346536349868,0.05725552611167398,0.013168771005685014
ST45,Severe,Pteronia sp1,10,7,8,Pteronia sp1,5,None,0.0011819451890598212,0.0011819451890598212,0.005121762485925893,0.0056745017305465635,0.0004539601384437251
ST45,Severe,P.pyracantha,58,49,50,P.pyracantha,5,None,0.2934478738742095,0.1589509316818635,2.323129001504159,0.22480058931843463,0.11240029465921733
ST45,Severe,A.striatus,10,21,19,A.striatus,5,None,0.000987347615275984,0.0008227896793966534,0.005142435496229083,0.018869190875623696,0.003585146266368502
ST45,Severe,Pteronia sp1,21,19,15,Pteronia sp1,5,None,0.01066221276147888,0.01066221276147888,0.04620292196640849,0.031415926535897934,0.00471238898038469
ST45,Severe,L.horridum,89,76,52,L.horridum,5,None,0.44571146982845505,0.250712701778506,3.4171212686848227,0.5345616249623882,0.27797204498044187
ST48,Severe,Pteronia sp1,34,17,37,Pteronia sp1,5,None,0.039336012109505505,0.039336012109505505,0.1704560524745239,0.051070515574919075,0.018896090762720058
ST48,Severe,Pteronia sp1,50,46,34,Pteronia sp1,5,None,0.11931880012439652,0.11931880012439652,0.517048133872385,0.18095573684677208,0.06152495052790251
ST48,Severe,Pteronia sp1,10,16,18,Pteronia sp1,5,None,0.0056306019484340586,0.0056306019484340586,0.024399275109880925,0.013273228961416876,0.002389181213055038
ST48,Severe,Pteronia sp1,29,43,24,Pteronia sp1,5,None,0.05007632366376854,0.05007632366376854,0.21699740254299701,0.10178760197630929,0.02442902447431423
ST48,Severe,Pteronia sp1,9,12,22,Pteronia sp1,5,None,0.004550911304570997,0.004550911304570997,0.019720615653140986,0.008659014751456867,0.001904983245320511
ST48,Severe,Pteronia sp1,6,8,11,Pteronia sp1,5,None,0.0011068241038503974,0.0011068241038503974,0.004796237783351723,0.0038484510006474965,0.00042332961007122456
ST48,Severe,Pteronia sp1,9,14,16,Pteronia sp1,5,None,0.004002855315748806,0.004002855315748806,0.01734570636824483,0.010386890710931252,0.0016619025137490004
ST48,Severe,Pteronia sp1,29,26,4,Pteronia sp1,5,None,0.005601018735444934,0.005601018735444934,0.024271081186928053,0.05939573610693203,0.002375829444277281
ST48,Severe,R.obovatum,37,85,43,R.obovatum,5,None,0.09136380266590902,0.07803991477713061,0.46252925099616443,0.2922466566001905,0.12566606233808192
ST48,Severe,R.obovatum,73,74,70,R.obovatum,5,None,0.20507186644680322,0.17516555258997776,1.0381763238869415,0.4242917228213865,0.2970042059749705
ST48,Severe,Pteronia sp1,48,47,34,Pteronia sp1,5,None,0.1169928544549853,0.1169928544549853,0.506969035971603,0.17720546061654927,0.060249856609626756
ST48,Severe,Pteronia sp1,41,33,42,Pteronia sp1,5,None,0.0892192859984198,0.0892192859984198,0.38661690599315246,0.10752100856911068,0.04515882359902649
ST48,Severe,Pteronia sp1,20,19,26,Pteronia sp1,5,None,0.017050031496231566,0.017050031496231566,0.07388346981700346,0.029864765163187968,0.0077648389424288715
ST48,Severe,Pteronia sp1,15,20,34,Pteronia sp1,5,None,0.017901395295704236,0.017901395295704236,0.0775727129480517,0.024052818754046853,0.00817795837637593
ST48,Severe,Pteronia sp1,27,29,13,Pteronia sp1,5,None,0.01754482413174801,0.01754482413174801,0.0760275712375747,0.061575216010359944,0.008004778081346793
ST48,Severe,Pteronia sp1,33,54,27,Pteronia sp1,5,None,0.07984117331024965,0.07984117331024965,0.3459784176777485,0.14861696746888214,0.04012658121659818
ST48,Severe,L.horridum,104,68,62,L.horridum,5,None,0.5361937303593789,0.30160897332715064,4.110818599421905,0.5808804816487527,0.3601458986222267
ST48,Severe,Pteronia sp1,36,28,44,Pteronia sp1,5,None,0.07094350550187033,0.07094350550187033,0.3074218571747714,0.0804247719318987,0.03538689965003543
ST48,Severe,Pteronia sp1,102,105,58,Pteronia sp1,5,None,0.835786478360552,0.835786478360552,3.6217414062290585,0.8413381475854316,0.48797612559955034
ST48,Severe,L.horridum,121,27,52,L.horridum,5,None,0.40636370914761644,0.22857958639553427,3.11545510346506,0.4300840342764427,0.2236436978237502
ST49,Severe,G.robusta,175,104,68,G.robusta,5,None,1.2479085410969328,1.4558932979464216,4.627660839901126,1.5284044609255192,1.039315033429353
ST49,Severe,R.obovatum,85,67,84,R.obovatum,5,None,0.2592064543397643,0.221405513081882,1.312232675095057,0.4536459791783661,0.3810626225098275
ST49,Severe,Pteronia sp1,51,71,38,Pteronia sp1,5,None,0.20787479779560264,0.20787479779560264,0.9007907904476116,0.2922466566001905,0.11105372950807238
ST49,Severe,Pteronia sp1,9,10,13,Pteronia sp1,5,None,0.00229938819964618,0.00229938819964618,0.009964015531800114,0.00708821842466197,0.0009214683952060561
ST49,Severe,R.obovatum,65,71,87,R.obovatum,5,None,0.21734946843880573,0.18565267095814655,1.100331683971454,0.36316811075498007,0.31595625635683267
ST49,Severe,Pteronia sp1,84,137,100,Pteronia sp1,5,None,1.5772707582946108,1.5772707582946108,6.834839952609982,0.9589907924623693,0.9589907924623692
ST49,Severe,P.pyracantha,22,58,36,P.pyracantha,5,None,0.16093948645156544,0.08717555516126461,1.2741042677415597,0.12566370614359174,0.04523893421169302
ST49,Severe,P.pyracantha,50,44,58,P.pyracantha,5,None,0.2727818185456662,0.14775681837890253,2.1595227301531907,0.17349445429449634,0.10062678349080788
ST49,Severe,P.pyracantha,30,65,41,P.pyracantha,5,None,0.2200172247419027,0.11917599673519731,1.7418030292067297,0.17720546061654927,0.0726542388527852
ST49,Severe,Pteronia sp1,71,48,60,Pteronia sp1,5,None,0.30474686039855786,0.30474686039855786,1.3205697283937508,0.27805058479678163,0.16683035087806897
ST49,Severe,E.mauritanica,70,57,44,E.mauritanica,5,None,0.03525417059322847,0.0249717041702035,0.21666625677088333,0.31669217443593606,0.13934455675181187
ST49,Severe,Pteronia sp1,13,39,30,Pteronia sp1,5,None,0.0334987840194614,0.0334987840194614,0.14516139741766607,0.053092915845667506,0.01592787475370025
ST49,Severe,Pteronia sp1,87,101,58,Pteronia sp1,5,None,0.6974094821537821,0.6974094821537821,3.022107755999723,0.6939778171779853,0.4025071339632315
ST49,Severe,Pteronia sp1,119,86,56,Pteronia sp1,5,None,0.7940407327479772,0.7940407327479772,3.4408431752412345,0.8251589454194441,0.46208900943488873
ST49,Severe,R.obovatum,79,118,94,R.obovatum,5,None,0.4691308842589214,0.4007159636378287,2.37497510156079,0.7620129330822892,0.7162921570973518
ST49,Severe,R.obovatum,125,127,90,R.obovatum,5,None,0.7154483933484627,0.6111121693184786,3.621957491326593,1.246898124209789,1.12220831178881
ST49,Severe,Pteronia sp1,71,120,50,Pteronia sp1,5,None,0.6249183994798296,0.6249183994798296,2.7079797310792624,0.7163027599725578,0.3581513799862789
ST49,Severe,P.capensis,751,740,504,P.capensis,5,None,194.45080595564832,259.26774127419776,631.965119355857,43.65009336209407,219.9964705449541
INT1,Intact,P.pyracantha,57,45,83,P.pyracantha,10,None,0.38491775624016583,0.20849711796342316,3.047265570234646,0.2042820622996763,0.16955411170873133
INT1,Intact,E.undulata,342,283,96,E.undulata,10,edge ,12.783649674085426,13.316301743838986,53.53153301023272,7.669903939428205,7.3631077818510775
INT1,Intact,P.afra,242,182,257,P.afra,10,None,7.647208003557965,6.054039669483389,42.21896085297626,3.529893505573492,9.071826309323873
INT1,Intact,C.ovata,45,53,50,C.ovata,10,None,0.07377443450246125,0.0322763150948268,0.7146898342425935,0.18857409903172734,0.09428704951586367
INT1,Intact,P.afra,162,138,176,P.afra,10,None,2.795682342249663,2.21324852094765,15.434496264503348,1.7671458676442588,3.110176727053896
INT1,Intact,P.pyracantha,52,92,120,P.pyracantha,10,None,0.773966725463062,0.419231976292492,6.1272365765825745,0.40715040790523715,0.48858048948628463
INT1,Intact,P.afra,65,55,47,P.afra,10,None,0.1443280306839073,0.11425969095809327,0.7968110027340715,0.2827433388230814,0.13288936924684824
INT1,Intact,P.afra,32,27,32,P.afra,10,None,0.02647041305822098,0.02095574367109161,0.14613873875892833,0.06834927516966294,0.02187176805429214
INT1,Intact,P.afra,27,35,22,P.afra,10,None,0.020431095463971014,0.01617461724231039,0.11279667287400665,0.07547676350249478,0.016604887970548852
INT1,Intact,P.afra,29,28,34,P.afra,10,None,0.026263516068723774,0.020791950221072986,0.14499649496274583,0.06379396582195773,0.02168994837946563
INT1,Intact,P.afra,31,25,30,P.afra,10,None,0.022584237225942702,0.017879187803871308,0.12468380968489201,0.061575216010359944,0.018472564803107983
INT1,Intact,P.capensis,332,438,357,P.capensis,10,None,30.769202891538985,41.02560385538532,99.99990939750171,11.641564276958677,41.560384468742484
INT1,Intact,P.afra,445,382,230,P.afra,10,None,24.190925312761173,19.15114920593593,133.55406683086898,13.428914512356336,30.886503378419572
INT1,Intact,E.undulata,119,125,210,E.undulata,10,None,1.1081035954241796,1.1542745785668538,4.640183805838752,1.168986626400762,2.4548719154416
INT1,Intact,E.undulata,105,120,102,E.undulata,10,None,0.8975142705596274,0.934910698499612,3.75834100796844,0.9940195505498954,1.0138999415608934
INT1,Intact,E.undulata,121,140,210,E.undulata,10,None,1.32017691602143,1.375184287522323,5.528240835839738,1.3375527072199394,2.8088606851618723
INT1,Intact,E.undulata,95,134,167,E.undulata,10,None,0.939591479093554,0.9787411240557855,3.934539318704257,1.0296766271681395,1.719559967370793
INT1,Intact,C.ovata,36,39,37,C.ovata,10,None,0.02936799376261217,0.012848497271142824,0.2845024395753054,0.11044661672776618,0.040865248189273486
INT1,Intact,C.ovata,12,15,30,C.ovata,10,None,0.003995158098846423,0.0017478816682453097,0.03870309408257472,0.014313881527918494,0.004294164458375548
INT1,Intact,C.ovata,17,22,14,C.ovata,10,None,0.002108823928215973,0.0009226104685944882,0.020429231804592243,0.029864765163187968,0.004181067122846315
INT1,Intact,P.afra,125,245,239,P.afra,10,edge ,5.528804391801804,4.376970143509762,30.523607579739128,2.6880252142277667,6.424380262004362
INT1,Intact,P.afra,87,172,242,P.afra,10,edge ,2.8609347792231272,2.264906700218309,15.794744093627681,1.3171323549716056,3.1874602990312857
INT1,Intact,P.pyracantha,93,64,173,P.pyracantha,10,None,1.1043891901897283,0.5982108113527695,8.743081089002015,0.4839819832395926,0.8372888310044951
INT1,Intact,A.capensis,87,102,52,A.capensis,10,None,0.06664281580080571,0.05553567983400476,0.34709799896252974,0.7013801948680062,0.3647177013313632
INT1,Intact,C.ovata,15,17,20,C.ovata,10,None,0.002727720059111311,0.0011933775258611988,0.026424788072640832,0.020106192982974676,0.004021238596594935
INT1,Intact,C.ovata,10,10,11,C.ovata,10,None,0.0004836297213865304,0.00021158800310660703,0.004685162925932014,0.007853981633974483,0.0008639379797371931
INT1,Intact,C.ovata,10,10,12,C.ovata,10,None,0.0005568400337838305,0.00024361751478042584,0.005394387827280858,0.007853981633974483,0.0009424777960769379
INT1,Intact,C.ovata,20,35,32,C.ovata,10,None,0.014044903559647296,0.006144645307345692,0.13606000323408318,0.05939573610693203,0.01900663555421825
INT1,Intact,C.ovata,29,27,32,C.ovata,10,None,0.01446091615953949,0.0063266508197985264,0.14009012529553883,0.061575216010359944,0.019704069123315182
INT1,Intact,C.ovata,17,15,10,C.ovata,10,None,0.0008874240707125239,0.0003882480309367292,0.008596920685027576,0.020106192982974676,0.0020106192982974674
INT1,Intact,P.afra,57,42,56,P.afra,10,None,0.1185247008986407,0.09383205487809056,0.6543551195445788,0.19244218498645976,0.10776762359241747
INT1,Intact,Crassula sp3,62,24,35,Crassula sp3,10,None,0.03184110062683375,0.044444869624955446,0.09950343945885547,0.14522012041218818,0.050827042144265866
INT1,Intact,P.capensis,299,182,245,P.capensis,10,None,8.279266941072713,11.03902258809695,26.907617558486315,4.542762612044926,11.129768399510066
INT1,Intact,P.capensis,142,109,212,P.capensis,10,None,1.3486423872385815,1.7981898496514421,4.383087758525391,1.2370217423050658,2.62248609368674
INT1,Intact,P.pyracantha,25,63,73,P.pyracantha,10,None,0.2910277440196224,0.15764002801062882,2.3039696401553442,0.152053084433746,0.11099875163663458
INT1,Intact,P.afra,72,75,146,P.afra,10,None,0.6134317219307592,0.48563344652851775,3.3866542981594,0.4242917228213865,0.6194659153192243
INT1,Intact,P.pyracantha,12,40,68,P.pyracantha,10,None,0.13867701144467415,0.07511671453253183,1.0978596739370037,0.053092915845667506,0.0361031827750539
INT1,Intact,P.pyracantha,163,114,144,P.pyracantha,10,None,2.070221038657538,1.121369729272833,16.389249889372177,1.5065703919830702,2.1694613644556213
INT1,Intact,E.undulata,310,355,146,E.undulata,10,None,15.021146899439307,15.647028020249278,62.901052641402096,8.683067570210914,12.677278652507935
INT1,Intact,E.undulata,22,34,30,E.undulata,10,None,0.024135465849781226,0.025141110260188778,0.10106726324595888,0.061575216010359944,0.018472564803107983
INT1,Intact,P.pyracantha,7,12,50,P.pyracantha,10,None,0.029970855097808412,0.01623421317797956,0.2372692695243166,0.00708821842466197,0.003544109212330985
INT1,Intact,C.ovata,29,35,68,C.ovata,10,None,0.06087854104468024,0.026634361707047603,0.5897608663703399,0.0804247719318987,0.05468884491369112
INT1,Intact,S.longispina,132,192,272,S.longispina,10,edge ,3.2210075694916958,4.09336378622903,11.005109195763294,2.0611989400202635,5.606461116855116
INT1,Intact,P.capensis,248,310,332,P.capensis,10,None,12.52900369575896,16.705338261011946,40.71926201121662,6.113617843702077,20.297211241090892
INT1,Intact,E.undulata,242,235,232,E.undulata,10,None,6.331616483377279,6.595433836851333,26.513644024142355,4.467521467991451,10.364649805740164
INT1,Intact,P.pyracantha,56,60,182,P.pyracantha,10,None,0.7658713784281719,0.41484699664859315,6.063148412556361,0.2642079421669016,0.48085845474376093
INT1,Intact,A.racemosus,142,135,210,A.racemosus,10,None,0.16239595100915022,0.13532995917429186,0.845812244839324,1.5065703919830702,3.1637978231644475
INT1,Intact,P.afra,212,282,165,P.afra,10,None,6.71984921815597,5.319880631040143,37.09916755856941,4.7916356550714925,7.906198830867963
INT1,Intact,P.pyracantha,58,109,152,P.pyracantha,10,None,1.1000861267644542,0.5958799853307462,8.709015170218596,0.5475992344747859,0.8323508364016745
INT1,Intact,P.pyracantha,74,63,142,P.pyracantha,10,None,0.8098519528818479,0.4386698078110009,6.411327960314629,0.36852845322016764,0.523310403572638
INT1,Intact,P.pyracantha,85,89,155,P.pyracantha,10,None,1.176435459678952,0.6372358739927657,9.313447389125036,0.5944678698755286,0.9214251983070694
INT1,Intact,C.ovata,92,112,210,C.ovata,10,None,2.4739126897074435,1.0823368017470065,23.96602918154086,0.8171282491987052,1.715969323317281
INT1,Intact,C.ovata,37,40,32,C.ovata,10,None,0.024224017927663682,0.010598007843352861,0.23467017367424195,0.11641564276958677,0.037253005686267764
INT1,Intact,P.capensis,202,314,307,P.capensis,10,None,10.071630627729807,13.428840836973077,32.732799540121874,5.227924334838774,16.04972770795504
INT1,Intact,P.pyracantha,47,43,68,P.pyracantha,10,None,0.28607517527241166,0.15495738660588965,2.2647618042399253,0.15904312808798327,0.10814932709982862
INT1,Intact,P.pyracantha,81,37,131,P.pyracantha,10,None,0.6305325086827626,0.34153844220316304,4.991715693738537,0.27339710067865175,0.3581502018890338
INT1,Intact,P.afra,177,285,186,P.afra,10,None,6.63112230903725,5.24963849465449,36.60932108114316,4.190963139705124,7.79519143985153
INT1,Intact,P.pyracantha,52,45,144,P.pyracantha,10,None,0.518181748202248,0.28068178027621776,4.102272173267798,0.18474528298516477,0.26603320749863724
INT1,Intact,E.undulata,229,210,242,E.undulata,10,None,5.102400778571059,5.31500081101152,21.366303260266307,3.7840679862029907,9.157444526611238
INT1,Intact,C.orbiculata,46,53,183,C.orbiculata,10,None,0.10172182519209502,0.1144370533411069,0.38993366323636425,0.19244218498645976,0.3521691985252214
INT1,Intact,P.afra,427,373,173,P.afra,10,None,17.38963511304925,13.766794464497323,96.00527718662607,12.566370614359172,21.73982116284137
INT1,Intact,E.undulata,55,172,177,E.undulata,10,None,0.9184045871768753,0.9566714449759118,3.845819208803165,1.011769549042678,1.7908321018055398
INT1,Intact,E.undulata,122,352,260,E.undulata,10,None,6.228600895856272,6.488125933183617,26.082266251398135,4.411502943987127,11.46990765436653
INT1,Intact,C.orbiculata,34,62,42,C.orbiculata,10,None,0.09515121703719648,0.10704511916684605,0.3647463319759199,0.18095573684677208,0.07600140947564428
INT1,Intact,P.pyracantha,63,75,127,P.pyracantha,10,None,0.7595826351070017,0.4114405940162927,6.013362527930431,0.3739280655935251,0.4748886433037769
INT1,Intact,E.undulata,134,182,241,E.undulata,10,None,2.1704672157910965,2.2609033497823923,9.088831466125216,1.96066797510539,4.7252098200039905
INT1,Intact,P.afra,217,289,266,P.afra,10,None,11.01310213571294,8.71870585743941,60.80150137424852,5.0272551040907265,13.372498576881332
INT1,Intact,E.undulata,334,292,228,E.undulata,10,None,12.836897748886443,13.37176848842338,53.75450932346198,7.69446726698846,17.543385368733688
INT1,Intact,M.undata,231,310,286,M.undata,10,None,7.878547353454522,4.267546483121199,62.371833214848294,5.746777996533214,16.435785070084993
INT1,Intact,E.undulata,192,103,240,E.undulata,10,None,1.8151146292805413,1.890744405500564,7.600792510112266,1.7087318792415735,4.100956510179777
INT1,Intact,C.perforata,111,96,31,C.perforata,10,None,0.08327608728999414,0.11623953850895018,0.2602377727812317,0.8413381475854316,0.2608148257514838
INT1,Intact,E.undulata,155,208,241,E.undulata,10,None,3.1126052141298675,3.2422970980519454,13.034034334168819,2.587278264817959,6.23534061821128
INT1,Intact,A.racemosus,42,78,57,A.racemosus,10,None,0.02312542048741555,0.019271183739512962,0.12044489837195599,0.2827433388230814,0.16116370312915637
INT1,Intact,A.racemosus,35,92,46,A.racemosus,10,None,0.026391252676573326,0.021992710563811108,0.1374544410238194,0.31669217443593606,0.14567840024053058
INT1,Intact,A.racemosus,49,31,48,A.racemosus,10,None,0.008990772418895098,0.00749231034907925,0.04682693968174531,0.12566370614359174,0.06031857894892403
INT1,Intact,E.undulata,231,301,219,E.undulata,10,None,8.408858791412532,8.759227907721389,35.21209618903998,5.557163244934984,12.170187506407617
INT1,Intact,C.haematocarpa,8,51,12,C.haematocarpa,10,None,0.00046051980390466343,0.000556461429718135,0.0016501959639917106,0.06834927516966294,0.008201913020359552
INT1,Intact,P.pyracantha,48,62,146,P.pyracantha,10,None,0.6173556214857185,0.3344009616380975,4.887398670095271,0.23758294442772812,0.3468710988644831
INT1,Intact,P.pyracantha,163,134,165,P.pyracantha,10,None,2.483145078770043,1.3450369176671069,19.658231873596176,1.7319796648781378,2.8577664470489275
INT1,Intact,P.pyracantha,14,57,47,P.pyracantha,10,None,0.16393428256590664,0.0887977363898661,1.2978130703134276,0.09897980354216342,0.0465205076648168
INT1,Intact,P.pyracantha,29,39,69,P.pyracantha,10,None,0.1995153629230283,0.108070821583307,1.5794966231406407,0.09079202768874502,0.06264649910523407
INT1,Intact,A.ferox,32,25,34,A.ferox,10,None,0.012141299682312787,0.007588312301445492,0.0849890977761895,0.06379396582195773,0.02168994837946563
INT1,Intact,P.pyracantha,13,18,51,P.pyracantha,10,None,0.05794526187510609,0.0313870168490158,0.4587333231779232,0.018869190875623696,0.009623287346568084
INT1,Intact,P.pyracantha,7,11,34,P.pyracantha,10,None,0.021635152951858038,0.011719041182256437,0.17127829420220947,0.0063617251235193305,0.0021629865419965726
INT1,Intact,A.racemosus,25,32,27,A.racemosus,10,None,0.004081179990031928,0.003400983325026607,0.021256145781416293,0.06379396582195773,0.01722437077192859
INT1,Intact,Crassula sp3,14,41,18,Crassula sp3,10,None,0.007756491465698649,0.0108267693375377,0.02423903583030828,0.05939573610693203,0.010691232499247767
INT1,Intact,Crassula sp3,8,12,22,Crassula sp3,10,None,0.0027694499504872755,0.003865690555888489,0.008654531095272736,0.007853981633974483,0.0017278759594743863
INT1,Intact,Crassula sp3,13,24,7,Crassula sp3,10,None,0.0014128606259075373,0.0019721179569959376,0.004415189455961054,0.02688025214227767,0.0018816176499594369
INT1,Intact,C.ovata,6,7,6,C.ovata,10,None,9.015327250121985e-05,3.944205671928368e-05,0.0008733598273555674,0.003318307240354219,0.00019909843442125316
INT1,Intact,C.ovata,6,7,6,C.ovata,10,None,9.015327250121985e-05,3.944205671928368e-05,0.0008733598273555674,0.003318307240354219,0.00019909843442125316
INT1,Intact,C.ovata,4,6,4,C.ovata,10,None,3.0558035108442976e-05,1.33691403599438e-05,0.0002960309651130413,0.001963495408493621,7.853981633974483e-05
INT1,Intact,Crassula sp3,9,9,5,Crassula sp3,10,None,0.00036905968678782624,0.0005151458128080075,0.001153311521211957,0.0063617251235193305,0.00031808625617596654
INT1,Intact,Crassula sp3,8,9,7,Crassula sp3,10,None,0.0005262029309939948,0.0007344915911791178,0.0016443841593562338,0.0056745017305465635,0.00039721512113825944
